Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,704.2,543.1,1,0,1,370,11,8,255,142.695,21.4595,0,66.5314,11.1035,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1360.95,536.162,1,0,1,668,16,8,255,89.4865,13.2784,0,46.5895,7.96959,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,345.5,533.5,1,0,1,613,14,10,255,172.659,26.093,0,70.9437,11.8354,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,560.5,510.5,1,0,1,263,9,8,255,93.8441,13.9087,0,41.1681,7.1551,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1424.4,503.481,1,0,1,299,10,10,255,73.3278,10.786,0,33.752,6.06093,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,204.7,503.1,1,0,1,871,17,10,255,171.612,25.9437,0,72.5016,12.0796,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,434.5,492.5,1,0,1,993,18,10,255,171.509,25.9144,0,70.6083,11.7777,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1509,486.5,1,0,1,996,18,10,255,170.608,25.7771,0,72.8475,12.1378,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,485.75,481.25,1,0,1,677,15,10,255,164.833,24.8936,0,70.2496,11.6945,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,957.75,478.75,1,0,1,504,13,10,255,130.528,19.5615,0,62.7168,10.481,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,677,480.5,1,0,1,984,19,8,255,114.323,17.062,0,53.7274,9.06107,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,759,472.5,1,0,1,849,17,10,255,178.426,27.0035,0,70.8265,11.8348,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,542.75,465.25,1,0,1,223,9,10,255,71.7758,10.5291,0,27.2257,5.0143,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,609.5,451,1,0,1,432,12,8,255,127.502,19.0764,0,54.471,9.1673,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1397.5,448.5,1,0,1,350,11,10,255,79.8943,11.8057,0,36.6272,6.45757,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,857.327,454.865,1,0,1,1301,20,10,255,139.402,20.9539,0,68.3031,11.3633,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,600,429,1,0,1,339,10,8,255,128.475,19.2655,0,54.8703,9.23298,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,530.5,414,1,0,1,850,17,8,255,93.6529,13.9047,0,43.0678,7.4269,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,647.75,405.25,1,0,1,792,16,8,255,109.211,16.2828,0,50.1094,8.52644,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,906,397.5,1,0,1,732,16,8,255,155.602,23.4522,0,69.1201,11.5251,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,965,394,1,0,1,794,16,8,255,180.778,27.3778,0,69.9159,11.6776,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,612,390.5,1,0,1,521,13,8,255,115.395,17.215,0,55.0944,9.29679,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,500.5,381.5,1,0,1,567,14,8,255,149.603,22.4938,0,67.4039,11.2673,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,532.845,359.362,1,0,1,207,8,10,255,90.913,13.5169,0,40.0965,7.00068,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,959.18,361.26,1,0,1,501,13,8,255,90.2715,13.3872,0,37.8759,6.65171,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1280.4,346.3,1,0,1,357,11,8,255,61.423,8.98039,0,26.1563,4.8249,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1092.5,326,1,0,1,209,9,8,255,64.2201,9.41627,0,25.6565,4.78032,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,557.5,327.5,1,0,1,765,16,8,255,134.197,20.1346,0,66.6486,11.1024,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1332.75,305.25,1,0,1,416,13,10,255,124.118,18.601,0,59.5064,9.98232,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1112.38,306.923,1,0,1,619,14,10,255,78.8885,11.6624,0,35.127,6.22212,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,985,302.5,1,0,1,305,10,8,255,76.7574,11.3213,0,33.6127,5.97288,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,641.706,305.324,1,0,1,536,13,10,255,106.082,15.8134,0,52.9853,8.95713,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,782.906,286.17,1,0,1,638,16,10,255,104.42,15.5486,0,53.7448,9.0607,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1628,283.5,1,0,1,541,15,10,255,112.438,16.7837,0,59.886,10.0105,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1133.94,260.99,1,0,1,506,13,8,255,100.68,14.9901,0,51.5293,8.72744,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,1459,258,1,0,1,453,13,8,255,74.9426,11.0375,0,32.6137,5.84104,1, "2021-07-09 [오전 11:01:34]: no comment"
"C:\Users\user\Desktop\210709\BL21_R\BL21_R50_R.png", 1,820,248,1,0,1,100,6,8,255,56.51,8.22,0,28.5316,5.23929,1, "2021-07-09 [오전 11:01:34]: no comment"
