Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,396,191,1,0,2,286,10,88,255,30.0524,54.7587,0,2.38702,3.43399,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,681.5,136,1,0,3,603,15,86,255,123.789,223.965,0,32.5252,57.8787,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,670.5,119,1,0,3,297,10,88,255,105.111,190.525,0,26.9707,47.8803,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,677.692,98.5385,1,0,3,422,12,86,255,120.545,218.128,0,34.8269,62.029,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,401.088,4.35293,1,0,2,66,6,88,255,8.84848,16.5455,0,1.65695,1.97206,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1068,1764,1,0,1,430,13,86,255,104.014,188.407,0,34.3375,61.1454,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,615.9,1747.7,1,0,1,977,18,86,255,124.74,225.708,0,31.7979,56.5304,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1011,1735.5,1,0,1,672,15,86,255,103.085,186.714,0,34.8164,61.9955,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1048,1716.5,1,0,1,598,14,86,255,118.356,214.217,0,33.6803,59.9388,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,538.8,1643.1,1,0,1,156,7,86,255,90.0128,163.077,0,41.5475,74.2192,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,645.6,1644.2,1,0,1,547,14,86,255,28.7203,52.3857,0,2.61132,3.85212,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1014.5,1646,1,0,1,769,16,86,255,119.417,216.139,0,32.3683,57.5705,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1378.5,1639.5,1,0,1,514,13,86,255,29.7529,54.2588,0,3.04788,4.74389,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1289.35,1618.95,1,0,1,614,14,88,255,66.9984,121.546,0,24.2931,43.1848,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,523,1616.5,1,0,1,588,14,86,255,75.2109,136.434,0,31.9207,56.9038,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,829.5,1600.5,1,0,1,522,13,86,255,36.9808,67.2644,0,6.59793,11.0822,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,972,1599,1,0,1,592,14,86,255,54.0405,98.1537,0,15.1042,26.4829,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1003.5,1585.5,1,0,1,629,14,86,255,103.169,186.871,0,33.7685,60.1294,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,796,1574.5,1,0,1,548,14,88,255,99.2609,179.814,0,35.2529,62.8092,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,592.5,1569,1,0,1,511,13,88,255,45.2133,82.1526,0,13.0743,22.8409,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,877,1567.5,1,0,1,578,14,86,255,110.587,200.227,0,34.515,61.4528,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1150.4,1569.7,1,0,1,858,17,86,255,124.676,225.578,0,34.1597,60.8081,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1364,1561,1,0,1,540,13,88,255,79.1537,143.559,0,31.4301,55.9548,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,210,1557,1,0,1,574,14,86,255,80.5436,146.012,0,33.8468,60.3287,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,565.5,1538,1,0,1,383,12,86,255,24.6684,45.0809,0,2.27118,3.28544,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1083,1540,1,0,1,667,15,88,255,99.4243,180.141,0,35.1923,62.7009,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,351.5,1538.5,1,0,1,474,13,86,255,25.7426,46.9916,0,2.18411,3.10483,1, "2021-07-07 [오후 1:21:00]: no comment"
"C:\Users\user\Desktop\210630\C2_R\C2566_R20_G.png", 1,1526.5,1534.5,1,0,1,449,12,88,255,28.4321,51.8307,0,2.64579,3.98591,1, "2021-07-07 [오후 1:21:00]: no comment"
