Full_Path, IsValid,X,Y,ROI,Colour_group,N_in_clust,Area,Radius,Hue,Saturation,Rmean,Gmean,Bmean,Rsd,Gsd,Bsd, Comment
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P20_G.png", 1,1356.5,789.5,1,0,1,613,14,86,255,53.5856,97.279,0,18.543,32.7533,1, "2021-07-07 [오후 2:25:45]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P20_G.png", 1,1492.5,755,1,0,1,878,17,86,255,117.146,212.032,0,34.7814,61.9052,1, "2021-07-07 [오후 2:25:45]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P20_G.png", 1,74.5,741.5,1,0,1,911,17,86,255,123.482,223.449,0,30.4636,54.1203,1, "2021-07-07 [오후 2:25:45]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P20_G.png", 1,166.4,720.7,1,0,1,559,14,86,255,43.6887,79.39,0,10.1946,17.5985,1, "2021-07-07 [오후 2:25:45]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P20_G.png", 1,602.5,629.5,1,0,1,792,16,86,255,120.311,217.73,0,33.363,59.3547,1, "2021-07-07 [오후 2:25:45]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P20_G.png", 1,1435.75,606.75,1,0,1,888,17,88,255,121.393,219.655,0,32.0724,57.0704,1, "2021-07-07 [오후 2:25:45]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P20_G.png", 1,408.5,597.5,1,0,1,451,12,88,255,38.9845,70.8914,0,8.5952,14.7571,1, "2021-07-07 [오후 2:25:45]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P20_G.png", 1,219,567,1,0,1,840,17,86,255,121.586,220.044,0,31.5584,56.103,1, "2021-07-07 [오후 2:25:45]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P20_G.png", 1,1064.32,519.677,1,0,1,568,14,88,255,32.2535,58.7835,0,5.56323,9.22273,1, "2021-07-07 [오후 2:25:45]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P20_G.png", 1,811,507.5,1,0,1,699,15,86,255,112.764,204.136,0,36.378,64.7966,1, "2021-07-07 [오후 2:25:45]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P20_G.png", 1,991.75,420.25,1,0,1,481,13,88,255,35.2994,64.2058,0,7.53169,12.8415,1, "2021-07-07 [오후 2:25:45]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P20_G.png", 1,1148.5,365,1,0,1,516,13,86,255,119.26,215.841,0,35.8051,63.7494,1, "2021-07-07 [오후 2:25:45]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P20_G.png", 1,926.5,350,1,0,1,471,13,88,255,47.1507,85.7113,0,13.8091,24.1492,1, "2021-07-07 [오후 2:25:45]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P20_G.png", 1,1476.25,321.75,1,0,1,1007,18,86,255,117.215,212.149,0,34.337,61.1314,1, "2021-07-07 [오후 2:25:45]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P20_G.png", 1,624.5,294.5,1,0,1,625,14,86,255,111.744,202.301,0,36.6657,65.3655,1, "2021-07-07 [오후 2:25:45]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P20_G.png", 1,738.4,165.7,1,0,1,697,15,88,255,49.264,89.5122,0,14.3478,25.1697,1, "2021-07-07 [오후 2:25:45]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,438.477,1715.92,1,0,2,462,13,10,255,126.281,18.8939,0,54.8421,9.23147,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,429,1696,1,0,2,528,14,10,255,97.8163,14.5303,0,40.4678,7.04051,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1016.22,1645.98,1,0,2,570,15,8,255,100.57,14.9596,0,42.1012,7.26688,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1005,1627,1,0,2,603,15,10,255,98.5688,14.6567,0,39.0696,6.82696,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1168.96,1530.47,1,0,3,423,14,8,255,106.823,15.9267,0,50.2467,8.50362,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1192.8,1522.52,1,0,3,413,13,8,255,99.6925,14.8354,0,41.6238,7.19591,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1197.83,1135.43,1,0,2,392,11,8,255,81.6352,12.0893,0,29.3815,5.36354,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1190.5,1113,1,0,2,513,13,8,255,90.3021,13.3821,0,36.0502,6.39314,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1490.35,602.769,1,0,2,288,11,8,255,142.083,21.3472,0,64.087,10.7378,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1482.75,590.75,1,0,2,243,10,8,255,114.897,17.144,0,46.954,8.02844,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1043,1740,1,0,1,466,13,8,255,119.94,17.9313,0,54.9096,9.24775,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,935.25,1669.25,1,0,1,584,14,10,255,171.759,25.964,0,69.9237,11.6795,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1088.5,1640,1,0,1,448,12,10,255,104.797,15.5982,0,48.1697,8.21322,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,758.5,1581,1,0,1,334,11,10,255,78.982,11.6737,0,34.1151,6.03385,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,733.5,1469.5,1,0,1,377,11,8,255,70.8833,10.4377,0,28.6066,5.27217,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1223,1454.5,1,0,1,480,13,8,255,69.9604,10.2937,0,28.5813,5.23074,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,498,1452.5,1,0,1,636,15,8,255,75.1006,11.0708,0,33.0253,5.91369,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1022.5,1450.5,1,0,1,544,13,10,255,77.9283,11.5037,0,33.8367,6.05484,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,964,1450.5,1,0,1,696,16,10,255,85.3261,12.625,0,37.8207,6.62746,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1079,1436.5,1,0,1,227,9,8,255,47.9075,6.87665,0,17.3778,3.50158,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,655.5,1432.5,1,0,1,542,13,8,255,73.6402,10.8819,0,31.8886,5.72421,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,886,1422.5,1,0,1,580,14,10,255,91.4966,13.5621,0,41.6845,7.23709,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,725.5,1420.5,1,0,1,593,14,8,255,94.9157,14.1046,0,43.262,7.44022,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,301,1403.5,1,0,1,403,12,10,255,111.814,16.6849,0,52.35,8.84796,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1597.5,1401,1,0,1,659,15,10,255,91.0061,13.5099,0,42.2645,7.31696,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1290.5,1392,1,0,1,593,14,10,255,203.744,30.9511,0,66.8354,11.2399,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1361.5,1383.5,1,0,1,551,13,8,255,94.2613,13.9837,0,42.6098,7.36672,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1416,1378.5,1,0,1,593,14,8,255,89.1349,13.2277,0,40.2632,7.0065,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,300.5,1372,1,0,1,531,13,10,255,104.552,15.5857,0,51.5065,8.73123,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,581.5,1368,1,0,1,641,15,8,255,71.3011,10.493,0,30.7525,5.56402,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,137,1341.5,1,0,1,729,16,8,255,84.0439,12.4266,0,37.4139,6.58711,1, "2021-07-07 [오후 2:25:46]: no comment"
"C:\Users\user\Desktop\210630\C2_P_pre\C2566_P50_R.png", 1,1530.5,1321.5,1,0,1,372,11,8,255,77.2796,11.3978,0,30.8255,5.54343,1, "2021-07-07 [오후 2:25:46]: no comment"
